emp_no,birth_date,first_name,last_name,gender,hire_date
45092,1955-07-15,Francesca,Chandrasekhar,M,1987-09-11
45121,1952-12-30,Menkae,Christianini,M,1985-09-07
45130,1953-07-30,Bezalel,Puppe,M,1986-02-01
45138,1953-02-05,Miomir,Karcich,M,1987-08-26
45142,1952-06-03,Perla,Rehfuss,F,1986-11-14
45145,1954-08-01,Almudena,Zumaque,F,1986-08-10
45163,1952-12-06,Peer,Flowers,M,1988-06-25
45166,1953-05-10,Licheng,Lorho,M,1986-03-10
45170,1953-01-31,Irena,Rissanen,M,1986-02-17
45172,1952-11-23,Saeko,Radhakrishnan,M,1988-07-22
45177,1952-12-07,Alassane,Iacovou,M,1985-07-01
45193,1954-11-11,Reinhard,Lubachevsky,F,1986-11-11
45200,1955-08-03,Teunis,Chvatal,M,1985-07-05
45204,1955-06-27,Alexius,Candan,F,1986-05-05
45209,1953-03-30,Yinghua,Cardazo,M,1986-07-11
45216,1954-12-11,Gou,Ballarin,F,1987-05-27
45217,1954-09-04,Marsal,Pena,F,1986-06-21
45228,1953-06-19,Utpal,Unni,M,1987-12-24
45232,1954-07-15,Chaosheng,Senzako,F,1988-10-20
45244,1953-11-13,Joydip,Lueh,F,1985-11-07
45245,1955-05-30,Margo,Ishibashi,M,1986-03-20
45251,1953-05-15,Billur,Brandsma,F,1987-05-08
45261,1952-08-19,George,Larfeldt,F,1988-07-11
45269,1952-10-08,Arve,Avouris,M,1986-09-13
45275,1952-08-02,Arun,Swan,M,1985-06-05
45290,1954-01-08,Thanasis,Varman,F,1986-02-17
45293,1955-07-18,Duke,Lakshmanan,F,1985-10-19
45298,1955-12-10,Shay,Valtorta,M,1986-02-08
45306,1954-12-25,Pranjal,Rajaraman,F,1988-04-06
45311,1952-10-27,Zengping,Talmor,F,1987-01-24
45313,1952-06-28,DAIDA,Schusler,F,1986-01-19
45314,1955-04-15,Zhigen,Motley,M,1985-03-10
45318,1954-08-14,Franziska,Dalton,F,1986-04-22
45327,1955-04-26,Khedija,Karner,F,1988-02-08
45331,1952-10-19,Keung,Peot,M,1985-04-24
45333,1955-08-21,Leszek,Waeselynck,M,1988-09-16
45342,1952-07-31,Fatemeh,Sluis,M,1988-06-11
45344,1953-07-30,Shigeo,Servieres,F,1986-05-07
45352,1954-04-24,Yuichiro,Zallocco,M,1985-08-06
45363,1952-07-24,Kenroku,Hainaut,M,1985-02-21
45364,1954-05-13,Pantung,Picht,M,1987-02-14
45366,1954-09-08,Ranan,Gargeya,M,1988-10-11
45376,1953-12-14,Mabo,Toyoshima,F,1985-07-17
45377,1952-07-14,Temple,Flasterstein,F,1986-08-29
45382,1954-07-28,Yoshimitsu,Stassinopoulos,M,1988-03-01
45390,1955-02-23,Sedat,Alameldin,F,1985-12-17
45402,1954-11-01,Kwok,Liesche,M,1987-02-17
45416,1955-06-09,Avishai,Percebois,M,1986-12-09
45432,1952-09-17,Richard,Barreiro,F,1986-03-24
45436,1952-02-04,Gila,Limongiello,F,1985-08-26
45460,1953-06-05,Mang,Rande,M,1985-11-18
45466,1952-12-12,Guiseppe,Tomescu,M,1986-03-19
45467,1955-03-08,Huican,Bahk,F,1988-02-14
45468,1955-05-11,Padma,Pell,M,1988-03-13
45479,1954-12-14,Ferdinand,Krupka,F,1985-04-17
45488,1955-09-02,Shigehiro,Shackel,F,1988-01-27
45507,1952-06-07,Xiong,Lamparter,M,1988-04-16
45514,1955-02-15,Jessie,Alpin,M,1986-01-03
45534,1955-10-01,Perla,Jullig,M,1987-03-09
45537,1952-06-25,Ottavia,Wissmann,F,1987-04-22
45544,1953-01-26,Candido,Coombs,F,1988-11-04
45545,1953-03-12,Along,Bruckman,F,1988-05-14
45546,1952-06-08,Gopalakrishnan,Lanphier,F,1986-05-31
45550,1952-04-23,Shaowen,McFarlin,F,1985-05-21
45552,1953-03-15,Aloys,Albarhamtoshy,F,1987-08-17
45557,1952-06-12,Girolamo,Legleitner,M,1987-07-21
45561,1953-10-06,Navid,Lodder,M,1986-10-31
45566,1952-07-24,Lena,Marsiglia,M,1985-06-22
45570,1952-11-26,Shuho,Schwartzburd,M,1985-11-04
45593,1955-05-24,Xiaocheng,Litzler,M,1988-07-27
45599,1952-04-17,Ronnie,Harnett,F,1987-02-19
45601,1953-09-13,Rafael,Spell,F,1985-11-06
45612,1953-01-28,King,Monkewich,F,1986-06-18
45629,1954-10-31,Guoxiang,Nanard,M,1986-04-21
45634,1954-06-01,Barry,Ghemri,M,1985-07-19
45645,1952-10-08,Hausi,Desikan,F,1986-07-15
45657,1955-02-25,Jianhao,Hedayat,M,1985-12-14
45658,1954-10-03,Maja,Ebeling,F,1988-12-05
45669,1954-12-03,Janalee,Boudaillier,M,1988-07-25
45685,1955-03-02,Anwar,Huhdanpaa,F,1987-03-14
45695,1955-04-20,Danco,Kowalchuk,M,1985-11-21
45698,1955-01-02,Sanjoy,Melichar,M,1987-05-16
45702,1955-10-11,Peer,Showalter,M,1987-09-18
45709,1953-12-09,Oddvar,Schnelling,M,1987-08-12
45731,1953-09-14,Naraig,Bouloucos,F,1986-03-12
45732,1953-12-30,Moheb,Gruenwald,M,1986-03-28
45743,1953-05-10,Adas,Baaleh,F,1988-12-28
45788,1952-11-14,Shiv,Mitsuhashi,M,1985-04-18
45797,1954-12-21,Chikara,Khalid,M,1985-06-24
45798,1955-09-27,Gad,Plotkin,M,1987-06-08
45803,1954-12-14,Padma,Lanzelotte,M,1985-02-09
45808,1953-08-01,Yongdong,Eiron,F,1988-04-28
45809,1954-01-17,Wilmer,Arlazarov,F,1985-03-25
45814,1954-06-06,Zhenbing,Malabarba,F,1985-06-29
45821,1954-02-04,Garnik,Dredge,M,1986-08-18
45827,1953-03-27,Ortrun,Schonegge,M,1985-02-13
45828,1952-09-03,Panayotis,Litzkow,M,1987-10-17
45844,1954-07-29,Patricia,Fetvedt,F,1988-06-12
45854,1952-02-24,Zsolt,Kriebel,M,1988-02-10
45867,1954-10-21,Hailing,Denna,F,1987-06-20
45883,1955-04-08,JoAnna,Maccarone,M,1986-08-31
45886,1955-01-10,Ioana,Ginesta,M,1987-10-15
45895,1953-07-27,Sajjad,Vural,F,1988-06-29
45904,1955-12-06,Arunas,DasSarma,F,1985-10-13
45908,1953-02-01,Masasuke,Heyers,M,1986-04-28
45915,1955-01-04,Paddy,Gluchowski,F,1988-06-12
45919,1954-10-22,Aemilian,Denti,M,1988-09-10
45923,1954-05-11,Masato,Xiaoshan,M,1988-03-21
45951,1953-08-03,Duke,Garnick,M,1986-10-26
45962,1954-11-08,Remco,Kalorkoti,M,1988-12-11
45972,1955-08-04,Rafael,Bednarek,M,1988-02-04
45973,1953-08-18,Mokhtar,Bernatsky,M,1986-08-05
45977,1952-07-06,Ulf,Wiegley,M,1986-03-23
45979,1955-04-16,Uno,Colorni,F,1985-12-26
45998,1953-06-21,Inderjeet,Rodiger,M,1987-03-10
46004,1952-11-23,Toshimori,Schlegelmilch,M,1985-10-02
46025,1953-02-09,Yurii,Demir,F,1988-06-02
46026,1955-08-25,Leon,Schrooten,M,1987-08-24
46028,1954-07-06,Sakthirel,Emmerich,M,1987-11-05
46037,1952-05-13,Mohit,Preusig,M,1985-05-21
46042,1952-12-16,Youssef,Vrecion,F,1986-04-10
46054,1953-12-20,Udi,Bultermann,M,1986-05-21
46055,1952-03-15,Charlene,Fabrizio,F,1986-02-13
46059,1955-04-10,Susumu,DuCasse,F,1988-12-15
46066,1954-06-04,Ennio,Conde,M,1988-11-22
46068,1955-04-12,Laurentiu,Weisert,M,1987-02-02
46075,1952-08-23,Lucien,Cunliffe,F,1987-07-03
46079,1955-11-21,Genevieve,Varman,M,1986-12-02
46083,1952-04-09,Charmane,Speek,M,1986-03-27
46089,1954-03-09,Giordano,Emden,M,1985-10-03
46090,1955-07-05,Iara,Whittlesey,M,1986-12-16
46104,1954-02-23,Yoshinari,Kavvadias,M,1987-09-15
46109,1953-03-22,Kiyotoshi,Kragelund,M,1985-03-18
46124,1953-08-22,Shunichi,Barinka,M,1988-05-14
46141,1955-10-20,Sven,Nollmann,M,1986-02-17
46159,1953-06-18,Barun,Grabner,F,1988-06-04
46164,1953-03-28,Arumugam,Wynblatt,M,1986-03-31
46176,1952-03-05,Hatsukazu,Murrill,F,1985-08-13
46189,1952-09-08,Yongdong,Reistad,M,1986-10-09
46191,1955-12-14,Hilari,Pocchiola,M,1988-04-03
46203,1955-06-02,Ferdinand,Dymetman,F,1985-06-04
46221,1955-04-24,Weidon,Kobuchi,M,1985-11-09
46236,1955-08-22,Thodoros,Edelhoff,F,1988-05-18
46248,1952-12-18,Leif,dAstous,M,1986-05-28
46250,1953-05-24,Yefim,Decleir,F,1986-06-20
46258,1954-10-30,Nechama,Przulj,M,1986-06-08
46260,1954-05-13,Tze,Karlin,F,1985-08-13
46261,1955-09-16,Owen,Uehara,F,1985-06-04
46266,1955-11-14,Kiam,Carrera,F,1988-12-13
46272,1955-06-17,Mong,Shiratori,M,1987-04-02
46281,1953-04-30,Rosine,Berztiss,M,1985-12-10
46299,1953-10-09,Constantine,Hmelo,F,1988-03-11
46305,1955-05-26,Yakichi,Lamba,M,1988-03-05
46316,1954-07-11,Padma,Karnin,M,1985-05-24
46317,1954-05-01,Susanta,Rebaine,M,1988-09-26
46318,1955-03-28,Susumu,Vieth,F,1988-02-05
46323,1954-09-08,Masako,Tzvieli,F,1985-03-15
46326,1954-04-05,Harjit,Paludetto,F,1987-06-21
46335,1955-10-08,Shuji,Ananiadou,M,1985-12-09
46339,1955-12-29,Stepehn,Linares,M,1988-10-31
46345,1952-05-31,Ortrun,Kolvik,F,1988-01-26
46347,1952-03-18,Nadjib,Standera,M,1985-11-30
46352,1954-11-11,Unal,Zambonelli,M,1988-11-21
46356,1953-05-15,Sham,Przulj,F,1986-10-03
46392,1952-10-15,Emdad,Zykh,F,1985-05-05
46407,1954-05-12,Hideyuki,Braunmuhl,F,1986-03-12
46414,1953-03-11,Ferdinand,Schahn,M,1986-01-29
46425,1953-09-16,Martina,Leivant,F,1987-05-05
46439,1953-01-31,Ibibia,Junet,M,1985-05-20
46440,1953-12-02,Pranav,Rosay,F,1985-06-10
46452,1954-05-29,Filipp,Christianini,M,1986-09-15
46457,1954-12-18,Alenka,Keohane,M,1986-06-23
46466,1952-03-08,Eberhardt,Cusworth,M,1985-11-29
46470,1954-05-31,Adhemar,Rassart,M,1987-06-18
46484,1953-04-25,Neelam,Rabehasaina,F,1987-10-25
46500,1953-04-19,Mong,Keirsey,F,1986-05-03
46532,1954-02-20,Siamak,Ruther,F,1988-02-15
46548,1954-12-11,Uno,Schlenzig,M,1986-07-25
46562,1952-08-18,Tiina,Panangaden,M,1987-06-19
46563,1954-08-18,Marlo,Veldwijk,F,1988-08-26
46567,1953-07-10,Khatoun,Kirkerud,M,1987-09-01
46574,1955-12-13,Yuping,Sinitsyn,M,1987-04-12
46576,1952-11-07,Kasidit,Lorys,M,1985-04-13
46585,1954-06-17,Kazuhisa,Bressoud,M,1985-05-19
46587,1954-07-07,Macha,Baaleh,M,1987-11-02
46619,1954-04-05,Taizo,Docker,M,1985-10-23
46622,1955-08-21,Filipp,Krzyzanowski,M,1986-03-26
46630,1955-03-17,Shao,Coorg,M,1985-04-05
46635,1953-05-03,Saeed,Frezza,F,1986-07-20
46642,1953-05-14,Masadi,Kusakabe,F,1988-09-26
46646,1952-12-10,Subir,Cesareni,F,1985-03-23
46664,1953-06-27,Toshimori,Benveniste,F,1986-12-18
46666,1952-06-19,Mabhin,Avouris,M,1985-07-15
46670,1952-06-12,Marie,Unno,F,1988-04-01
46672,1954-04-12,Heekeun,Rehfuss,M,1986-04-04
46680,1952-04-05,Phuoc,Fairtlough,F,1986-09-01
46683,1953-03-03,Ger,Wynblatt,M,1988-06-29
46685,1952-07-28,Valter,Takanami,M,1987-05-03
46714,1952-02-25,Goa,Cronin,F,1988-12-29
46717,1953-05-16,Roded,Yeung,M,1988-05-18
46721,1955-06-16,Mang,Narlikar,F,1988-02-24
46727,1953-11-22,LiMin,Dratva,M,1988-10-10
46730,1955-07-17,Lakshmi,Flexer,F,1988-09-26
46739,1953-05-15,Goncalo,Douceur,F,1986-02-14
46740,1953-10-13,Denis,Kisuki,F,1986-04-20
46749,1954-12-31,Gaetan,Lamparter,M,1986-11-10
46755,1955-06-02,Jenwei,Frezza,F,1985-12-26
46757,1955-07-17,Supot,Delgrange,M,1985-02-25
46768,1953-06-06,Shimshon,Narahari,M,1985-03-18
46773,1955-11-16,Vojin,Parveen,F,1985-10-25
46838,1954-10-28,Yakichi,Marzano,M,1986-01-29
46853,1952-10-03,Aiichiro,Walston,M,1988-07-17
46858,1954-06-24,Lubomir,Gente,M,1988-11-05
46864,1953-02-28,Ferdinand,Sooriamurthi,F,1987-03-25
46866,1953-10-05,Sangeeta,Garnham,F,1987-11-09
46882,1955-02-24,Ebbe,Swist,F,1986-09-02
46901,1954-08-20,Krisda,Orlowska,M,1987-10-08
46927,1954-01-08,Khaled,Matheson,M,1985-07-15
46953,1954-02-28,Lucien,Luga,M,1987-10-20
46959,1953-02-21,Dulce,Haldar,F,1988-02-13
46960,1952-12-29,Adas,Ranze,M,1987-06-27
46964,1953-12-08,Tiina,McClure,M,1987-01-11
46974,1955-12-30,Shigehiro,Melski,M,1985-08-17
46984,1953-06-28,Pascal,Kandlur,M,1985-05-05
46993,1953-05-31,Brigham,Swab,M,1986-09-08
47005,1953-09-22,Eric,Selvestrel,M,1988-08-12
47008,1954-02-27,Radhika,Narlikar,F,1988-03-15
47010,1954-04-02,Goh,Nannarelli,M,1987-06-08
47013,1952-03-25,Kerhong,Straney,F,1985-07-15
47021,1952-08-22,Mang,Paludetto,M,1988-11-12
47022,1954-12-24,Mostafa,Terlouw,F,1987-08-22
47034,1954-01-20,Mario,Krupka,M,1985-08-28
47038,1953-04-07,Nathan,Krohn,F,1986-04-12
47047,1954-05-29,Shugo,Nourani,F,1988-05-05
47050,1954-11-16,Aimee,Nyrup,M,1987-02-06
47056,1954-07-01,Parto,Marciano,M,1988-08-28
47059,1955-03-01,DAIDA,Hoppenstand,F,1988-03-08
47061,1954-12-27,Kinh,Servi,M,1986-12-25
47084,1954-01-18,Toshimori,Fortenbacher,M,1986-04-23
47088,1954-01-23,Oddvar,Melski,F,1986-05-08
47094,1954-02-26,Leni,Shimshoni,F,1988-09-08
47103,1952-03-24,Mamdouh,Lueh,M,1986-12-04
47107,1955-01-17,Thanasis,Pews,F,1988-01-30
47116,1954-03-17,Oscar,Rosar,F,1986-04-26
47117,1954-12-30,Munehiko,Zhiwei,M,1985-02-22
47137,1955-09-14,Valter,Marchegay,F,1987-09-16
47145,1952-06-05,Tommaso,Plavsic,F,1987-06-11
47146,1955-06-18,Masato,Ramaiah,M,1985-12-29
47148,1955-05-10,Makato,Baezner,F,1987-04-12
47166,1952-09-19,Chiranjit,Bade,M,1985-10-05
47168,1955-12-31,Nahum,Pell,F,1985-10-26
47173,1952-04-14,Lakshmi,Velasco,F,1986-12-23
47178,1954-02-28,Rimon,Srimani,M,1987-07-28
47185,1955-03-30,Premsyl,Homond,M,1987-05-31
47203,1952-04-24,Samphel,Fasbender,F,1986-06-23
47205,1954-12-14,Valeri,Whittlesey,F,1985-03-12
47215,1953-04-27,Zhenbing,Swen,M,1985-09-12
47224,1954-11-22,Kankanahalli,Honiden,F,1985-09-02
47227,1952-08-01,Jiafu,Gulla,M,1986-01-24
47236,1954-07-02,Masako,Polupanov,M,1985-06-20
47239,1955-03-20,Zissis,Schaad,M,1985-02-06
47246,1955-06-03,Teruyuki,Broder,M,1988-01-28
47249,1954-10-04,Jayson,Swen,M,1986-03-26
47265,1954-05-18,Chikako,Birke,M,1987-05-07
47282,1955-06-17,Mihalis,Herath,M,1988-09-16
47286,1955-04-16,Yinlin,Kamble,F,1985-09-06
47288,1953-03-23,Nishit,Ratnaker,M,1986-04-04
47293,1952-04-23,Unal,Beidas,M,1988-10-20
47299,1955-11-18,Dmitri,Wixon,M,1986-05-26
47311,1955-02-12,Saeko,Baik,M,1988-04-17
47340,1955-05-15,Jaber,Pokrovskii,M,1986-12-12
47342,1953-11-09,Shichao,Stiles,M,1988-11-21
47358,1952-05-29,Tommaso,Lieberherr,M,1986-12-29
47374,1953-09-21,Yonghong,Kaiserswerth,M,1985-08-16
47376,1955-06-03,Mats,Rouquie,M,1985-08-18
47379,1955-06-30,Rance,Tchuente,M,1988-03-20
47383,1954-12-11,Amabile,Melichar,M,1987-07-06
47401,1952-03-18,Arco,Thisen,M,1985-07-11
47409,1954-01-20,Kazuhira,Buchter,F,1986-06-29
47414,1953-08-30,Youjian,Ratnakar,M,1986-05-24
47438,1954-04-03,Dayanand,Mandell,M,1986-12-09
47445,1953-05-01,Masami,Kropp,F,1985-06-24
47446,1954-05-02,Werner,Matzke,F,1986-11-20
47462,1954-03-04,Beshir,Sooriamurthi,F,1986-09-29
47466,1954-02-17,Mayuri,Biron,F,1985-08-20
47470,1954-06-10,Toong,Deville,M,1986-11-20
47488,1954-07-29,Sumant,Delgrange,M,1987-04-05
47516,1954-08-07,Ronnie,Assaf,F,1987-04-01
47553,1955-06-15,Falguni,Zallocco,M,1986-11-23
47567,1955-06-29,Marc,Pouyioutas,F,1987-06-27
47568,1953-03-23,Jaewoo,Lagarias,M,1985-10-13
47581,1955-10-31,Jagoda,Copas,F,1987-03-04
47586,1953-08-12,Goncalo,Rothe,M,1987-01-17
47593,1952-09-10,Christfried,Awdeh,F,1988-09-05
47606,1955-02-13,Howell,Versino,F,1987-05-09
47611,1953-06-14,Eldridge,Fandrianto,M,1987-08-04
47616,1955-11-12,Shichao,Kulisch,M,1987-08-11
47627,1953-04-26,Alejandra,Harbusch,F,1988-08-03
47637,1953-01-06,Sariel,Schlegelmilch,F,1985-08-03
47640,1952-04-24,Persi,Barreiro,F,1988-11-29
47690,1952-08-04,Khue,Mayerwieser,M,1986-05-17
47726,1954-10-03,Huei,Bahr,M,1985-12-27
47735,1953-06-09,Atilio,Krichel,F,1988-06-19
47737,1952-06-21,Kensei,Speek,F,1986-01-20
47739,1953-11-30,Moon,Piveteau,M,1986-02-15
47740,1952-09-10,Tamiya,Linares,M,1985-03-07
47763,1954-04-22,Yagil,Basart,F,1986-03-26
47764,1953-12-13,Nadjib,Demri,M,1986-01-16
47765,1955-12-05,Mayumi,Sevcikova,F,1985-08-23
47766,1954-03-26,Gunilla,Simmel,F,1985-08-26
47770,1953-10-03,Conrado,Sridhar,M,1987-06-16
47777,1953-09-25,Arunachalam,Zaumen,F,1986-07-08
47798,1954-10-11,Mohammad,Zhang,F,1988-09-27
47821,1953-07-07,Raimond,Mitina,M,1986-01-02
47825,1955-05-10,Yakichi,Chelton,M,1986-03-05
47832,1955-08-17,Chriss,Zaccaria,M,1986-05-24
47841,1952-08-31,Aria,Benveniste,M,1987-06-12
47847,1954-09-11,Renny,Rusmann,M,1987-03-17
47849,1953-12-02,Gao,Munke,F,1985-12-19
47872,1953-05-12,Toshimo,Attimonelli,M,1987-04-20
47876,1952-04-16,Shigeaki,Orlowska,F,1985-09-11
47882,1952-03-25,Zsolt,Solovay,F,1986-12-02
47905,1953-02-02,Subhada,Vieth,F,1985-04-14
47906,1952-10-07,Uma,Pulkowski,M,1986-11-11
47925,1955-02-09,Angel,Kamble,F,1985-03-05
47928,1953-05-27,Zhensheng,Zweizig,M,1987-10-12
47930,1954-09-01,Apostol,Coors,F,1986-12-23
47932,1953-09-04,King,Ruther,F,1987-03-11
47943,1954-10-07,Martins,Puppo,M,1986-12-24
47947,1953-08-11,DAIDA,Keirsey,F,1986-04-25
47952,1952-06-24,Fumitaka,Motley,F,1986-12-09
47958,1955-06-23,Jaques,Tibblin,M,1985-09-04
47965,1953-03-15,Kotesh,Remmers,M,1987-06-16
47969,1955-12-18,Tuval,Rosis,F,1986-06-25
47981,1955-07-24,Barna,Peng,F,1985-11-16
47988,1954-01-07,Mohan,Frezza,M,1988-10-11
47996,1953-07-02,Hirochika,Itschner,M,1986-11-08
47997,1954-01-03,Babette,Botman,M,1985-05-08
47998,1952-05-07,Rance,Karner,F,1987-05-28
48008,1955-01-31,Goncalo,Gulak,F,1985-03-18
48020,1953-11-10,Nobuyoshi,Strandh,M,1986-02-01
48027,1952-04-08,Snehasis,Servieres,F,1985-05-29
48028,1952-07-04,Steve,Bach,F,1988-10-30
48031,1955-03-09,Bezalel,Klassen,F,1987-05-21
48043,1953-03-12,Visit,Murtafg,M,1986-09-27
48044,1953-05-04,Zhonghui,Luga,M,1986-03-01
48058,1953-10-23,Duke,Peltason,M,1987-07-31
48071,1955-02-02,Rafail,Dulay,M,1986-03-05
48077,1954-08-29,Adly,Engberts,M,1987-05-27
48080,1954-05-18,Florina,Coorg,F,1988-01-11
48092,1952-06-22,Shuichi,Furudate,F,1985-03-13
48108,1955-03-29,Shaowei,Cairo,F,1986-10-01
48116,1954-04-02,Jianhao,Suomi,M,1987-04-14
48127,1955-01-23,Barna,Thisen,M,1986-11-20
48129,1955-07-24,Froduald,Standera,F,1987-04-01
48131,1952-05-31,Arne,Bharadwaj,F,1988-07-15
48139,1955-12-23,Perry,Bultermann,F,1988-08-19
48149,1953-07-31,Sivanarayana,Nergos,M,1987-11-21
48154,1954-12-17,Baocai,Baba,M,1985-09-11
48161,1953-02-19,Khalid,Gustavson,F,1986-10-21
48176,1953-04-10,Hauke,Templeman,M,1986-09-02
48177,1952-05-01,Xudong,Chinal,M,1986-09-11
48185,1954-02-02,Adel,Pusterhofer,M,1988-02-09
48192,1955-01-26,Eldridge,Soicher,M,1988-01-02
48201,1952-07-09,Leen,Valtorta,M,1987-07-13
48202,1955-04-07,Changho,Herbst,M,1988-12-25
48221,1954-10-30,Willard,Gist,M,1985-10-10
48240,1955-03-11,Mooi,Lamba,M,1988-04-16
48243,1952-04-07,Juyoung,Riesenhuber,M,1985-03-16
48253,1953-03-28,Babette,Muniz,F,1988-06-05
48254,1954-05-23,Chenyi,Gomatam,F,1987-12-23
48267,1954-06-23,Serenella,Validov,F,1986-10-03
48268,1954-08-03,Kazuhisa,Hutton,F,1985-03-07
48270,1953-09-25,Guadalupe,Lorys,M,1988-09-11
48285,1955-08-26,Siamak,McAlpine,M,1988-05-12
48286,1954-11-10,Roded,Ranum,F,1986-11-30
48314,1955-01-15,Mang,Chiodo,M,1985-02-19
48327,1953-07-11,Udaiprakash,Fandrianto,F,1986-09-23
48332,1954-03-26,Hailing,Kleiser,F,1986-04-29
48337,1955-08-09,Martine,Fontet,M,1986-05-05
48343,1953-02-16,Sungwon,Lung,F,1987-08-28
48362,1954-01-07,Zvonko,Jording,M,1988-05-02
48368,1953-02-04,Xuejia,Suessmith,F,1986-02-04
48370,1954-08-09,Khatoun,Pellegrinelli,M,1985-06-08
48371,1953-06-17,Valery,Krupka,F,1987-07-24
48375,1954-09-30,Jaques,Aloia,M,1985-09-28
48376,1952-09-19,Sreenivas,Wixon,M,1985-06-25
48387,1952-08-17,Conor,Krybus,M,1986-09-08
48393,1954-08-24,Kristina,Flasterstein,M,1988-12-19
48403,1955-09-01,Hongzue,Krider,M,1985-08-01
48405,1954-11-03,Mona,Gustavson,M,1985-12-11
48407,1954-08-07,Theirry,Gischer,M,1987-02-23
48413,1955-08-25,Sandeepan,Huhdanpaa,F,1987-02-20
48423,1954-02-03,Szabolcs,Famili,M,1986-12-02
48426,1955-09-19,Amstein,Conte,M,1985-09-07
48446,1953-07-28,Parke,Kossowski,F,1986-02-12
48472,1955-03-07,Younwoo,Ratnaker,M,1985-03-24
48488,1952-08-11,Mong,Feldmann,M,1987-04-18
48503,1952-05-29,Pranas,Gammage,M,1987-08-15
48514,1952-02-29,Dinah,Sadowsky,M,1985-06-26
48521,1952-08-20,Yurij,Tzvieli,F,1987-10-11
48524,1954-03-06,Danae,Wursthorn,M,1985-11-20
48525,1955-06-20,Heeju,Eastman,M,1985-11-17
48533,1952-07-19,Mohammed,Uhrig,M,1986-02-21
48534,1954-07-15,Mountaz,Bultermann,M,1988-05-07
48542,1952-04-29,Kazuhide,Zeilberger,M,1986-08-20
48546,1952-11-18,Yongmin,Koblick,M,1985-07-22
48557,1952-09-27,Halsur,Picht,M,1985-04-21
48562,1953-09-19,Tokuyasu,Cmelik,M,1987-12-16
48563,1955-10-19,Alejandro,Candan,M,1988-05-29
48577,1954-02-26,Peternela,Piazza,M,1985-03-27
48578,1955-07-20,Ymte,Luiz,M,1988-11-11
48591,1952-12-10,Kamran,Rahier,M,1986-02-21
48602,1954-04-06,Seongbae,Matheson,F,1985-08-17
48626,1954-10-12,Jianwen,Munro,F,1987-06-10
48629,1954-01-09,Shigeichiro,Gopalakrishnan,M,1988-06-17
48632,1952-05-21,Mingsen,Butterworth,M,1985-11-23
48646,1953-08-21,Owen,Luby,F,1986-08-20
48648,1955-03-09,Billur,Munck,M,1987-10-03
48651,1954-10-28,Vitaly,McClurg,M,1986-12-12
48658,1953-03-03,Ravishankar,Lally,M,1988-06-29
48672,1953-11-17,Mantis,Servi,M,1986-10-19
48682,1953-11-13,Karoline,Sessa,F,1985-03-13
48683,1952-09-03,Peer,Garnham,M,1986-12-08
48693,1952-11-13,Quingbo,Erev,M,1985-11-25
48696,1953-10-30,Irena,Giarratana,F,1987-07-04
48701,1952-05-04,Adly,Msuda,M,1987-05-10
48711,1952-12-04,Khosrow,Schmittgen,F,1986-11-07
48736,1954-02-01,Feixiong,Cunliffe,M,1986-12-04
48741,1952-11-09,Marke,Maccarone,F,1987-02-26
48751,1954-04-08,Takanari,Luit,M,1988-07-31
48757,1955-04-11,Stella,Gecseg,F,1985-06-01
48772,1953-05-20,Sanjai,Hoogerwoord,M,1988-07-21
48775,1954-07-21,Ranga,Pillow,F,1987-11-25
48785,1953-09-08,Zhenhua,Pappas,M,1986-05-18
48791,1952-09-02,Kinh,Covnot,M,1985-04-02
48799,1955-03-31,Frederique,Giarratana,F,1987-11-18
48803,1954-07-01,Yuuichi,Bhattacharjee,M,1985-08-10
48809,1955-01-17,Masami,Farrow,M,1986-01-25
48811,1952-06-28,Subhada,Zlotek,M,1986-10-27
48816,1953-04-21,Moty,Stanger,F,1987-08-01
48818,1952-09-13,Monique,Welham,M,1986-04-17
48832,1952-08-02,Kitty,Clouatre,F,1986-09-29
48834,1954-09-06,Felicidad,Ferriere,F,1986-03-13
48838,1955-11-24,Gay,Meszaros,F,1985-09-20
48840,1955-12-07,Gay,Alpay,M,1985-07-27
48841,1954-09-10,Krisda,Busillo,F,1988-04-07
48847,1952-06-29,Pramod,Hoogerwoord,M,1986-07-31
48862,1954-11-25,Kersti,Farrag,M,1985-08-01
48883,1954-07-22,Vitali,Servi,M,1987-12-13
48915,1953-06-06,Qiwen,Gerteisen,M,1987-06-11
48917,1955-04-04,Rosalyn,Vernadat,F,1987-12-13
48955,1954-03-04,Masasuke,Onuegbe,M,1986-10-15
48970,1953-06-06,Kazuhito,Collette,M,1986-12-27
48984,1954-12-30,Ebru,Cronan,F,1986-08-13
48985,1953-11-14,Divine,Ozeki,M,1988-08-15
48988,1954-01-08,Claudi,Famili,M,1986-08-21
48996,1954-02-25,Navin,Gelosh,M,1988-09-18
48999,1955-04-24,Boriana,Neimat,M,1988-01-04
49003,1953-07-19,Odoardo,Laventhal,M,1988-01-26
49007,1954-01-14,Hiroyasu,Aamodt,M,1985-07-26
49030,1952-08-14,Monique,Thombley,M,1985-08-19
49041,1955-07-24,Jixiang,Sifakis,M,1988-01-31
49047,1955-12-09,Dannz,Pargaonkar,M,1988-03-26
49053,1953-03-04,Gila,Plumb,M,1987-11-30
49062,1954-08-28,Hailing,Zumaque,M,1986-04-27
49075,1953-10-23,Ravishankar,Orlowska,M,1985-04-24
49077,1955-12-03,Kasturi,Siprelle,M,1986-11-07
